id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,valeur_fonciere,latitude,longitude,nombre_lots,Prix_m2,Year,Month,prix_m2_moy_surf_habit,prix_m2_moy_terrain
2021-141101,2021-02-23,2.0,13202,0.0,78.0,3.0,95050.0,43.304282,5.366427,1,1218.5897435897436,2021,2,2978.1698140356784,103185.33548104957
2021-141104,2021-03-12,2.0,13202,0.0,45.0,2.0,140000.0,43.303484,5.367936,1,3111.1111111111113,2021,3,2978.1698140356784,103185.33548104957
2021-141119,2021-02-18,2.0,13202,0.0,52.0,3.0,110100.0,43.298146,5.364934,1,2117.3076923076924,2021,2,2978.1698140356784,103185.33548104957
2021-141128,2021-03-18,2.0,13202,0.0,40.0,2.0,87500.0,43.302207,5.366089,1,2187.5,2021,3,2978.1698140356784,103185.33548104957
2021-141141,2021-03-02,2.0,13202,0.0,118.0,8.0,624500.0,43.297315,5.366355,1,5292.372881355932,2021,3,2978.1698140356784,103185.33548104957
2021-141158,2021-02-24,2.0,13202,0.0,33.0,2.0,105000.0,43.297408,5.3653,1,3181.818181818182,2021,2,2978.1698140356784,103185.33548104957
2021-141170,2021-02-24,2.0,13202,0.0,55.0,2.0,122000.0,43.306071,5.371365,2,2218.181818181818,2021,2,2978.1698140356784,103185.33548104957
2021-141200,2021-03-05,2.0,13202,0.0,90.0,5.0,421250.0,43.296907,5.368704,1,4680.555555555556,2021,3,2978.1698140356784,103185.33548104957
2021-141202,2021-03-17,2.0,13202,0.0,37.0,1.0,60000.0,43.308014,5.370963,1,1621.6216216216217,2021,3,2978.1698140356784,103185.33548104957
2021-141205,2021-03-08,2.0,13202,0.0,67.0,3.0,259000.0,43.3017,5.366746,1,3865.6716417910447,2021,3,2978.1698140356784,103185.33548104957
2021-141212,2021-03-11,2.0,13202,0.0,36.0,2.0,100000.0,43.298043,5.36558,1,2777.777777777778,2021,3,2978.1698140356784,103185.33548104957
2021-141247,2021-03-10,2.0,13202,0.0,52.0,4.0,105000.0,43.303408,5.37145,1,2019.2307692307693,2021,3,2978.1698140356784,103185.33548104957
2021-141274,2021-03-23,2.0,13202,0.0,48.0,2.0,141000.0,43.299633,5.371024,1,2937.5,2021,3,2978.1698140356784,103185.33548104957
2021-141280,2021-03-26,2.0,13202,0.0,40.0,2.0,149000.0,43.299764,5.368836,1,3725.0,2021,3,2978.1698140356784,103185.33548104957
2021-141312,2021-03-01,2.0,13202,0.0,38.0,1.0,128000.0,43.297323,5.364236,1,3368.4210526315787,2021,3,2978.1698140356784,103185.33548104957
2021-141340,2021-03-16,2.0,13202,0.0,54.0,2.0,240000.0,43.3017,5.366746,1,4444.444444444444,2021,3,2978.1698140356784,103185.33548104957
2021-141358,2021-03-02,2.0,13202,0.0,57.0,3.0,105000.0,43.302428,5.36607,1,1842.1052631578948,2021,3,2978.1698140356784,103185.33548104957
2021-141359,2021-03-03,2.0,13202,0.0,55.0,3.0,160600.0,43.304754,5.369216,1,2920.0,2021,3,2978.1698140356784,103185.33548104957
2021-141364,2021-03-16,2.0,13202,0.0,42.0,2.0,75000.0,43.302788,5.369653,1,1785.7142857142858,2021,3,2978.1698140356784,103185.33548104957
2021-141365,2021-03-29,2.0,13202,0.0,66.0,2.0,185000.0,43.296869,5.37188,2,2803.030303030303,2021,3,2978.1698140356784,103185.33548104957
2021-141382,2021-03-09,2.0,13202,0.0,61.0,3.0,225000.0,43.3017,5.366746,1,3688.5245901639346,2021,3,2978.1698140356784,103185.33548104957
2021-141406,2021-03-19,2.0,13202,0.0,35.0,1.0,95000.0,43.299292,5.368108,1,2714.285714285714,2021,3,2978.1698140356784,103185.33548104957
2021-141430,2021-03-23,2.0,13202,0.0,48.0,2.0,150000.0,43.297782,5.367887,1,3125.0,2021,3,2978.1698140356784,103185.33548104957
2021-141450,2021-03-30,2.0,13202,0.0,36.0,1.0,140620.0,43.301822,5.367954,1,3906.1111111111113,2021,3,2978.1698140356784,103185.33548104957
2021-141456,2021-03-30,2.0,13202,0.0,50.0,2.0,124000.0,43.304395,5.369411,1,2480.0,2021,3,2978.1698140356784,103185.33548104957
2021-141490,2021-03-31,2.0,13202,0.0,45.0,2.0,170000.0,43.310518,5.36939,1,3777.777777777778,2021,3,2978.1698140356784,103185.33548104957
2021-141496,2021-03-12,2.0,13202,0.0,95.0,3.0,371550.0,43.30284,5.365211,1,3911.0526315789475,2021,3,2978.1698140356784,103185.33548104957
2021-141497,2021-03-24,2.0,13202,0.0,30.0,2.0,138960.0,43.297947,5.365632,1,4632.0,2021,3,2978.1698140356784,103185.33548104957
2021-141522,2021-04-01,2.0,13202,0.0,35.0,1.0,77000.0,43.299292,5.368108,1,2200.0,2021,4,2978.1698140356784,103185.33548104957
2021-141533,2021-03-16,2.0,13202,0.0,71.0,3.0,217925.0,43.300592,5.371109,1,3069.3661971830984,2021,3,2978.1698140356784,103185.33548104957
2021-141543,2021-03-29,2.0,13202,0.0,62.0,2.0,161750.0,43.302722,5.369351,2,2608.8709677419356,2021,3,2978.1698140356784,103185.33548104957
2021-141545,2021-03-25,2.0,13202,0.0,167.0,8.0,458000.0,43.30453,5.372962,1,2742.5149700598804,2021,3,2978.1698140356784,103185.33548104957
2021-141552,2021-04-13,1.0,13202,48.0,100.0,5.0,389700.0,43.298996,5.369143,0,3897.0,2021,4,2978.1698140356784,103185.33548104957
2021-141570,2021-03-17,2.0,13202,0.0,86.0,4.0,388000.0,43.298141,5.366188,1,4511.627906976744,2021,3,2978.1698140356784,103185.33548104957
2021-141577,2021-03-29,2.0,13202,0.0,84.0,3.0,290614.56,43.299108,5.366403,1,3459.697142857143,2021,3,2978.1698140356784,103185.33548104957
2021-141581,2021-03-25,2.0,13202,0.0,27.0,2.0,130000.0,43.300779,5.366971,1,4814.814814814815,2021,3,2978.1698140356784,103185.33548104957
2021-141585,2021-04-01,2.0,13202,0.0,24.0,1.0,102010.0,43.299665,5.366798,1,4250.416666666667,2021,4,2978.1698140356784,103185.33548104957
2021-141633,2021-03-29,2.0,13202,0.0,34.0,1.0,127075.0,43.299506,5.366993,1,3737.5,2021,3,2978.1698140356784,103185.33548104957
2021-141634,2021-03-11,2.0,13202,0.0,59.0,2.0,105000.0,43.30833,5.370785,1,1779.6610169491526,2021,3,2978.1698140356784,103185.33548104957
2021-141650,2021-03-22,2.0,13202,0.0,55.0,3.0,131900.0,43.304618,5.368784,1,2398.181818181818,2021,3,2978.1698140356784,103185.33548104957
2021-141659,2021-04-09,2.0,13202,0.0,70.0,3.0,75000.0,43.299422,5.370399,1,1071.4285714285713,2021,4,2978.1698140356784,103185.33548104957
2021-141671,2021-04-02,2.0,13202,0.0,51.0,1.0,133500.0,43.297293,5.368019,2,2617.6470588235293,2021,4,2978.1698140356784,103185.33548104957
2021-141683,2021-03-29,2.0,13202,0.0,43.0,3.0,150000.0,43.297846,5.365953,1,3488.3720930232557,2021,3,2978.1698140356784,103185.33548104957
2021-141684,2021-04-14,2.0,13202,0.0,36.0,1.0,80000.0,43.307952,5.370998,2,2222.222222222222,2021,4,2978.1698140356784,103185.33548104957
2021-141686,2021-03-24,2.0,13202,0.0,60.0,2.0,105000.0,43.308485,5.370676,2,1750.0,2021,3,2978.1698140356784,103185.33548104957
2021-141720,2021-03-31,2.0,13202,0.0,43.0,2.0,105000.0,43.297178,5.365504,1,2441.860465116279,2021,3,2978.1698140356784,103185.33548104957
2021-141746,2021-03-29,2.0,13202,0.0,74.0,4.0,259550.0,43.304296,5.370411,2,3507.4324324324325,2021,3,2978.1698140356784,103185.33548104957
2021-141747,2021-04-09,2.0,13202,0.0,68.0,4.0,150000.0,43.298054,5.366026,1,2205.8823529411766,2021,4,2978.1698140356784,103185.33548104957
2021-141801,2021-04-08,2.0,13202,0.0,93.0,2.0,200000.0,43.306534,5.371109,1,2150.537634408602,2021,4,2978.1698140356784,103185.33548104957
2021-141826,2021-04-08,2.0,13202,0.0,53.0,3.0,82000.0,43.305098,5.37109,2,1547.1698113207547,2021,4,2978.1698140356784,103185.33548104957
2021-141837,2021-03-30,2.0,13202,0.0,27.0,1.0,115000.0,43.298054,5.36491,1,4259.259259259259,2021,3,2978.1698140356784,103185.33548104957
2021-141844,2021-04-19,2.0,13202,0.0,37.0,2.0,120200.0,43.298917,5.368054,1,3248.6486486486488,2021,4,2978.1698140356784,103185.33548104957
2021-141849,2021-04-19,2.0,13202,0.0,31.0,1.0,128490.0,43.309725,5.369321,1,4144.8387096774195,2021,4,2978.1698140356784,103185.33548104957
2021-141863,2021-04-06,2.0,13202,0.0,50.0,2.0,146580.0,43.303484,5.367936,1,2931.6,2021,4,2978.1698140356784,103185.33548104957
2021-141876,2021-04-27,2.0,13202,0.0,60.0,2.0,213000.0,43.301328,5.3714,1,3550.0,2021,4,2978.1698140356784,103185.33548104957
2021-141878,2021-04-02,2.0,13202,0.0,60.0,1.0,196350.0,43.298116,5.371041,1,3272.5,2021,4,2978.1698140356784,103185.33548104957
2021-141889,2021-04-26,2.0,13202,0.0,36.0,1.0,52000.0,43.308267,5.370262,1,1444.4444444444443,2021,4,2978.1698140356784,103185.33548104957
2021-141905,2021-04-22,2.0,13202,0.0,46.0,4.0,245000.0,43.299691,5.368192,3,5326.086956521739,2021,4,2978.1698140356784,103185.33548104957
2021-141910,2021-03-31,2.0,13202,0.0,50.0,2.0,114000.0,43.296996,5.366794,1,2280.0,2021,3,2978.1698140356784,103185.33548104957
2021-141924,2021-04-27,2.0,13202,0.0,55.0,3.0,190000.0,43.297062,5.366654,1,3454.5454545454545,2021,4,2978.1698140356784,103185.33548104957
2021-141962,2021-04-12,2.0,13202,0.0,96.0,4.0,160000.0,43.308461,5.370604,1,1666.6666666666667,2021,4,2978.1698140356784,103185.33548104957
2021-141964,2021-04-16,2.0,13202,0.0,69.0,3.0,255000.0,43.3017,5.366746,1,3695.6521739130435,2021,4,2978.1698140356784,103185.33548104957
2021-141965,2021-04-12,2.0,13202,0.0,70.0,2.0,135000.0,43.302207,5.366089,1,1928.5714285714287,2021,4,2978.1698140356784,103185.33548104957
2021-141970,2021-04-28,2.0,13202,0.0,47.0,3.0,210000.0,43.299381,5.370564,1,4468.085106382979,2021,4,2978.1698140356784,103185.33548104957
2021-141972,2021-04-15,2.0,13202,0.0,31.0,2.0,115750.0,43.298146,5.364934,1,3733.8709677419356,2021,4,2978.1698140356784,103185.33548104957
2021-141989,2021-04-13,2.0,13202,0.0,46.0,1.0,85000.0,43.306934,5.370871,1,1847.8260869565217,2021,4,2978.1698140356784,103185.33548104957
2021-141995,2021-04-16,2.0,13202,0.0,54.0,3.0,120000.0,43.305905,5.370796,1,2222.222222222222,2021,4,2978.1698140356784,103185.33548104957
2021-142013,2021-04-30,2.0,13202,0.0,33.0,2.0,110000.0,43.299736,5.369916,1,3333.3333333333335,2021,4,2978.1698140356784,103185.33548104957
2021-146157,2021-05-06,2.0,13202,0.0,40.0,2.0,110000.0,43.299391,5.370454,2,2750.0,2021,5,2978.1698140356784,103185.33548104957
2021-146194,2021-05-11,2.0,13202,0.0,49.0,2.0,189000.0,43.301857,5.36772,1,3857.1428571428573,2021,5,2978.1698140356784,103185.33548104957
2021-146235,2021-05-10,2.0,13202,0.0,20.0,1.0,50000.0,43.298637,5.36554,1,2500.0,2021,5,2978.1698140356784,103185.33548104957
2021-146261,2021-04-26,2.0,13202,0.0,50.0,2.0,57500.0,43.298007,5.366002,1,1150.0,2021,4,2978.1698140356784,103185.33548104957
2021-146276,2021-04-22,2.0,13202,0.0,53.0,2.0,57000.0,43.33248,5.354972,3,1075.4716981132076,2021,4,2978.1698140356784,103185.33548104957
2021-146405,2021-05-07,2.0,13202,65.0,112.0,5.0,145000.0,43.302836,5.373551,0,1294.642857142857,2021,5,2978.1698140356784,103185.33548104957
2021-146456,2021-05-07,2.0,13202,0.0,48.0,2.0,155000.0,43.296161,5.365937,2,3229.1666666666665,2021,5,2978.1698140356784,103185.33548104957
2021-146575,2021-05-12,2.0,13202,0.0,65.0,2.0,305000.0,43.297386,5.364594,2,4692.307692307692,2021,5,2978.1698140356784,103185.33548104957
2021-146627,2021-05-12,2.0,13202,0.0,30.0,1.0,116000.0,43.298089,5.366636,1,3866.6666666666665,2021,5,2978.1698140356784,103185.33548104957
2021-146670,2021-05-10,2.0,13202,0.0,61.0,4.0,140000.0,43.299504,5.369424,1,2295.0819672131147,2021,5,2978.1698140356784,103185.33548104957
2021-146697,2021-05-07,2.0,13202,0.0,54.0,3.0,125000.0,43.306014,5.370997,1,2314.814814814815,2021,5,2978.1698140356784,103185.33548104957
2021-146729,2021-05-03,2.0,13202,0.0,39.0,1.0,83000.0,43.308026,5.370427,1,2128.2051282051284,2021,5,2978.1698140356784,103185.33548104957
2021-146731,2021-05-07,2.0,13202,40.0,96.0,4.0,355500.0,43.29952,5.368701,0,3703.125,2021,5,2978.1698140356784,103185.33548104957
2021-146739,2021-05-17,2.0,13202,0.0,40.0,1.0,65000.0,43.303047,5.371173,1,1625.0,2021,5,2978.1698140356784,103185.33548104957
2021-146824,2021-04-22,2.0,13202,0.0,71.0,3.0,106000.0,43.303439,5.371282,1,1492.9577464788733,2021,4,2978.1698140356784,103185.33548104957
2021-146852,2021-04-30,2.0,13202,0.0,56.0,3.0,188000.0,43.296922,5.371496,1,3357.1428571428573,2021,4,2978.1698140356784,103185.33548104957
2021-146879,2021-05-18,2.0,13202,0.0,35.0,1.0,169000.0,43.298251,5.367386,1,4828.571428571428,2021,5,2978.1698140356784,103185.33548104957
2021-146900,2021-05-06,2.0,13202,0.0,32.0,2.0,129120.0,43.298791,5.368842,2,4035.0,2021,5,2978.1698140356784,103185.33548104957
2021-146915,2021-05-21,2.0,13202,0.0,100.0,4.0,325000.0,43.296641,5.373153,1,3250.0,2021,5,2978.1698140356784,103185.33548104957
2021-147025,2021-05-21,2.0,13202,0.0,28.0,2.0,31000.0,43.326523,5.360646,1,1107.142857142857,2021,5,2978.1698140356784,103185.33548104957
2021-147033,2021-05-20,2.0,13202,0.0,70.0,3.0,110000.0,43.29757,5.371714,1,1571.4285714285713,2021,5,2978.1698140356784,103185.33548104957
2021-147039,2021-05-17,2.0,13202,0.0,69.0,3.0,252500.0,43.3017,5.366746,1,3659.4202898550725,2021,5,2978.1698140356784,103185.33548104957
2021-147109,2021-05-19,2.0,13202,0.0,77.0,3.0,316000.0,43.3017,5.366746,1,4103.896103896104,2021,5,2978.1698140356784,103185.33548104957
2021-147185,2021-05-12,2.0,13202,0.0,34.0,1.0,108760.0,43.299633,5.371024,1,3198.823529411765,2021,5,2978.1698140356784,103185.33548104957
2021-147269,2021-05-11,2.0,13202,0.0,71.0,3.0,184700.0,43.302918,5.369244,2,2601.4084507042253,2021,5,2978.1698140356784,103185.33548104957
2021-147293,2021-05-25,2.0,13202,0.0,35.0,1.0,120000.0,43.307517,5.370686,1,3428.5714285714284,2021,5,2978.1698140356784,103185.33548104957
2021-147419,2021-05-07,2.0,13202,0.0,35.0,1.0,99000.0,43.299263,5.36685,1,2828.5714285714284,2021,5,2978.1698140356784,103185.33548104957
2021-147446,2021-05-05,2.0,13202,0.0,85.0,3.0,205000.0,43.299116,5.366762,1,2411.764705882353,2021,5,2978.1698140356784,103185.33548104957
2021-147462,2021-05-07,2.0,13202,0.0,39.0,1.0,85000.0,43.307893,5.370474,2,2179.4871794871797,2021,5,2978.1698140356784,103185.33548104957
2021-147583,2021-05-25,2.0,13202,0.0,84.0,4.0,351750.0,43.3017,5.366746,1,4187.5,2021,5,2978.1698140356784,103185.33548104957
2021-147775,2021-05-27,2.0,13202,0.0,41.0,3.0,120000.0,43.300246,5.37025,1,2926.829268292683,2021,5,2978.1698140356784,103185.33548104957
2021-147831,2021-05-28,2.0,13202,0.0,58.0,3.0,170000.0,43.29822,5.365759,1,2931.0344827586205,2021,5,2978.1698140356784,103185.33548104957
2021-147850,2021-05-31,2.0,13202,0.0,73.0,3.0,315000.0,43.301782,5.364869,2,4315.068493150685,2021,5,2978.1698140356784,103185.33548104957
2021-147944,2021-05-31,2.0,13202,0.0,45.0,1.0,163200.0,43.303535,5.367386,1,3626.6666666666665,2021,5,2978.1698140356784,103185.33548104957
2021-147998,2021-06-01,2.0,13202,0.0,12.0,1.0,61000.0,43.297235,5.367589,1,5083.333333333333,2021,6,2978.1698140356784,103185.33548104957
2021-148017,2021-05-11,2.0,13202,0.0,54.0,2.0,159800.0,43.303484,5.367936,1,2959.259259259259,2021,5,2978.1698140356784,103185.33548104957
2021-148087,2021-05-28,2.0,13202,0.0,75.0,3.0,414000.0,43.295724,5.365677,1,5520.0,2021,5,2978.1698140356784,103185.33548104957
2021-148107,2021-05-25,2.0,13202,0.0,78.0,4.0,350000.0,43.297888,5.367053,2,4487.179487179487,2021,5,2978.1698140356784,103185.33548104957
2021-148124,2021-05-19,2.0,13202,0.0,80.0,3.0,109000.0,43.301391,5.364753,2,1362.5,2021,5,2978.1698140356784,103185.33548104957
2021-148127,2021-06-07,2.0,13202,0.0,47.0,2.0,130000.0,43.298033,5.365782,1,2765.9574468085107,2021,6,2978.1698140356784,103185.33548104957
2021-148133,2021-05-31,2.0,13202,0.0,64.0,3.0,186000.0,43.300611,5.368792,2,2906.25,2021,5,2978.1698140356784,103185.33548104957
2021-148143,2021-06-03,2.0,13202,0.0,60.0,3.0,234600.0,43.296384,5.365569,1,3910.0,2021,6,2978.1698140356784,103185.33548104957
2021-148145,2021-06-01,2.0,13202,0.0,21.0,2.0,70000.0,43.299665,5.366798,1,3333.3333333333335,2021,6,2978.1698140356784,103185.33548104957
2021-148176,2021-05-21,2.0,13202,0.0,82.0,4.0,248000.0,43.305583,5.367572,1,3024.390243902439,2021,5,2978.1698140356784,103185.33548104957
2021-148389,2021-06-04,2.0,13202,0.0,67.0,3.0,100000.0,43.301357,5.370389,1,1492.5373134328358,2021,6,2978.1698140356784,103185.33548104957
2021-148415,2021-06-02,2.0,13202,0.0,110.0,3.0,320000.0,43.295832,5.364517,1,2909.090909090909,2021,6,2978.1698140356784,103185.33548104957
2021-148420,2021-05-28,2.0,13202,0.0,67.0,3.0,300500.0,43.301782,5.364869,1,4485.074626865671,2021,5,2978.1698140356784,103185.33548104957
2021-148423,2021-06-14,2.0,13202,0.0,46.0,1.0,114500.0,43.306343,5.371247,1,2489.1304347826085,2021,6,2978.1698140356784,103185.33548104957
2021-148519,2021-06-10,2.0,13202,0.0,60.0,3.0,70000.0,43.303288,5.373097,1,1166.6666666666667,2021,6,2978.1698140356784,103185.33548104957
2021-148656,2021-05-28,2.0,13202,0.0,43.0,2.0,156100.0,43.3017,5.366746,1,3630.232558139535,2021,5,2978.1698140356784,103185.33548104957
2021-148686,2021-06-16,2.0,13202,0.0,62.0,3.0,120000.0,43.305151,5.37217,1,1935.483870967742,2021,6,2978.1698140356784,103185.33548104957
2021-148700,2021-06-08,2.0,13202,0.0,46.0,3.0,163000.0,43.298291,5.368416,1,3543.478260869565,2021,6,2978.1698140356784,103185.33548104957
2021-148841,2021-05-19,2.0,13202,0.0,62.0,3.0,147100.0,43.306934,5.370871,1,2372.5806451612902,2021,5,2978.1698140356784,103185.33548104957
2021-149034,2021-06-09,1.0,13202,150.0,200.0,6.0,805000.0,43.299276,5.367205,0,4025.0,2021,6,2978.1698140356784,103185.33548104957
2021-149068,2021-05-27,2.0,13202,0.0,122.0,5.0,390680.0,43.30065,5.369557,1,3202.2950819672133,2021,5,2978.1698140356784,103185.33548104957
2021-149096,2021-05-26,1.0,13202,0.0,55.0,4.0,175000.0,43.333123,5.355035,1,3181.818181818182,2021,5,2978.1698140356784,103185.33548104957
2021-149097,2021-05-25,2.0,13202,0.0,35.0,2.0,89000.0,43.29814,5.367073,1,2542.8571428571427,2021,5,2978.1698140356784,103185.33548104957
2021-149104,2021-06-17,2.0,13202,0.0,200.0,3.0,316700.0,43.302058,5.367606,2,1583.5,2021,6,2978.1698140356784,103185.33548104957
2021-149113,2021-05-27,2.0,13202,0.0,245.0,9.0,375000.0,43.301885,5.371113,1,1530.6122448979593,2021,5,2978.1698140356784,103185.33548104957
2021-149114,2021-06-02,2.0,13202,0.0,34.0,1.0,78400.0,43.304306,5.369121,1,2305.8823529411766,2021,6,2978.1698140356784,103185.33548104957
2021-149118,2021-06-03,2.0,13202,0.0,72.0,4.0,210000.0,43.308205,5.370297,2,2916.6666666666665,2021,6,2978.1698140356784,103185.33548104957
2021-149169,2021-05-28,2.0,13202,0.0,84.0,2.0,444980.0,43.297323,5.364236,1,5297.380952380952,2021,5,2978.1698140356784,103185.33548104957
2021-149243,2021-06-10,2.0,13202,0.0,71.0,2.0,222300.0,43.301239,5.364715,2,3130.9859154929577,2021,6,2978.1698140356784,103185.33548104957
2021-149352,2021-06-23,2.0,13202,0.0,27.0,1.0,135870.0,43.297994,5.367537,1,5032.222222222223,2021,6,2978.1698140356784,103185.33548104957
2021-149446,2021-05-19,2.0,13202,0.0,33.0,1.0,54000.0,43.307634,5.371177,2,1636.3636363636363,2021,5,2978.1698140356784,103185.33548104957
2021-149519,2021-06-24,2.0,13202,0.0,188.0,9.0,520000.0,43.299424,5.368137,1,2765.9574468085107,2021,6,2978.1698140356784,103185.33548104957
2021-149528,2021-06-04,2.0,13202,0.0,41.0,2.0,172480.0,43.310274,5.369605,1,4206.829268292683,2021,6,2978.1698140356784,103185.33548104957
2021-149570,2021-06-28,2.0,13202,0.0,67.0,2.0,320000.0,43.29757,5.371714,1,4776.119402985075,2021,6,2978.1698140356784,103185.33548104957
2021-149578,2021-06-14,2.0,13202,0.0,60.0,2.0,198000.0,43.305311,5.36754,2,3300.0,2021,6,2978.1698140356784,103185.33548104957
2021-149667,2021-06-01,2.0,13202,0.0,53.0,2.0,179170.0,43.302363,5.365894,1,3380.566037735849,2021,6,2978.1698140356784,103185.33548104957
2021-149729,2021-06-17,2.0,13202,0.0,44.0,2.0,95000.0,43.30777,5.370941,1,2159.090909090909,2021,6,2978.1698140356784,103185.33548104957
2021-149738,2021-06-16,2.0,13202,0.0,67.0,3.0,225000.0,43.310274,5.369605,1,3358.208955223881,2021,6,2978.1698140356784,103185.33548104957
2021-149741,2021-06-15,2.0,13202,0.0,38.0,2.0,123000.0,43.299118,5.369133,1,3236.842105263158,2021,6,2978.1698140356784,103185.33548104957
2021-149745,2021-06-15,2.0,13202,0.0,48.0,2.0,107400.0,43.304259,5.368896,2,2237.5,2021,6,2978.1698140356784,103185.33548104957
2021-149779,2021-06-16,2.0,13202,0.0,30.0,2.0,68500.0,43.331415,5.356106,1,2283.3333333333335,2021,6,2978.1698140356784,103185.33548104957
2021-149789,2021-06-14,2.0,13202,0.0,79.0,3.0,160000.0,43.305098,5.37109,2,2025.3164556962026,2021,6,2978.1698140356784,103185.33548104957
2021-149820,2021-06-16,2.0,13202,0.0,36.0,2.0,110000.0,43.298713,5.365541,1,3055.5555555555557,2021,6,2978.1698140356784,103185.33548104957
2021-149880,2021-06-21,2.0,13202,0.0,35.0,1.0,143000.0,43.298414,5.36555,1,4085.714285714286,2021,6,2978.1698140356784,103185.33548104957
2021-149935,2021-06-29,2.0,13202,0.0,85.0,4.0,345000.0,43.296922,5.371496,1,4058.823529411765,2021,6,2978.1698140356784,103185.33548104957
2021-149987,2021-06-07,2.0,13202,0.0,60.0,3.0,208200.0,43.310274,5.369605,1,3470.0,2021,6,2978.1698140356784,103185.33548104957
2021-150023,2021-06-18,2.0,13202,0.0,22.0,1.0,80000.0,43.299132,5.368362,1,3636.3636363636365,2021,6,2978.1698140356784,103185.33548104957
2021-150063,2021-06-14,2.0,13202,0.0,61.0,3.0,85000.0,43.302788,5.369653,1,1393.4426229508197,2021,6,2978.1698140356784,103185.33548104957
2021-150077,2021-06-04,2.0,13202,0.0,53.0,3.0,60000.0,43.305098,5.37109,2,1132.0754716981132,2021,6,2978.1698140356784,103185.33548104957
2021-150099,2021-06-11,2.0,13202,0.0,92.0,3.0,220000.0,43.297497,5.370923,2,2391.304347826087,2021,6,2978.1698140356784,103185.33548104957
2021-150139,2021-06-17,2.0,13202,0.0,29.0,2.0,81000.0,43.30273,5.365992,1,2793.103448275862,2021,6,2978.1698140356784,103185.33548104957
2021-150150,2021-06-23,2.0,13202,0.0,123.0,5.0,358700.0,43.303411,5.366145,2,2916.2601626016262,2021,6,2978.1698140356784,103185.33548104957
